Date,Demand(MW),Temp(C),IsHoliday,humidity,feelslike,Barisal_Demand,Chittagong_Demand,Comilla_Demand,Dhaka_Demand,Khulna_Demand,Mymensingh_Demand,Rajshahi_Demand,Rangpur_Demand,Sylhet_Demand
2021-08-27,12000,29.4,1,76.7,35.0,374.0,1257.0,1223.0,3850,1503.0,905.0,1193.0,756.0,535
2021-08-26,13000,28.4,0,82.8,33.3,367.0,1359.0,1185.0,4241,1470.0,918.0,1154.0,744.0,477
2021-08-25,13300,29.2,0,78.8,34.7,381.0,1252.0,1127.0,4510,1551.0,908.0,1282.0,829.0,463
2021-08-24,13000,29.2,0,79.1,33.6,381.0,1358.0,1184.0,4436,1548.0,926.0,1259.0,772.0,401
2021-08-23,13500,28.9,0,77.7,33.3,380.0,1267.0,1133.0,4297,1644.0,828.0,1234.0,724.0,313
2021-08-22,13200,31.0,0,66.7,35.9,376.0,1320.0,1210.0,4534,1651.0,901.0,1357.0,820.0,496
2021-08-21,12400,29.0,0,77.0,34.1,367.0,1237.0,1183.0,4257,1546.0,963.0,1261.0,802.0,496
2021-08-20,12200,28.8,1,75.6,33.3,308.0,1124.0,1088.0,3727,1450.0,943.0,1190.0,767.0,466
2021-08-19,12800,28.4,0,76.7,32.5,333.0,1213.0,1106.0,4213,1464.0,973.0,1275.0,834.0,478
2021-08-18,13100,28.6,0,77.1,33.2,328.0,1218.0,1050.0,4279,1503.0,953.0,1273.0,831.0,460
2021-08-17,13000,28.4,0,77.8,32.8,356.0,1261.0,1155.0,4275,1537.0,986.0,1289.0,805.0,484
2021-08-16,13200,29.5,0,75.4,35.0,375.0,1333.0,1136.0,4325,1569.0,991.0,1290.0,800.0,506
2021-08-15,12500,30.0,1,73.3,35.9,370.0,1189.0,1181.0,3771,1632.0,990.0,1325.0,795.0,506
2021-08-14,12600,29.5,0,76.4,35.2,378.0,1223.0,1182.0,4206,1575.0,986.0,1215.0,809.0,470
2021-08-13,12800,29.3,1,79.0,35.1,352.0,1152.0,1140.0,3751,1517.0,928.0,1176.0,816.0,472
2021-08-12,13000,30.5,0,75.7,37.6,369.0,1251.0,1229.0,4166,1576.0,965.0,1278.0,804.0,500
2021-08-11,13000,29.6,0,75.2,35.4,410.0,1185.0,1167.0,4108,1641.0,977.0,1313.0,833.0,509
2021-08-10,13000,29.8,0,74.0,35.6,376.0,1239.0,1174.0,3900,1599.0,1009.0,1359.0,801.0,486
2021-08-09,13000,29.3,0,74.8,34.3,379.0,1180.0,1151.0,4067,1588.0,1006.0,1322.0,806.0,479
2021-08-08,13200,29.4,0,76.8,34.9,333.0,1137.0,1158.0,3884,1523.0,1038.0,1271.0,812.0,493
2021-08-07,12700,28.8,0,78.8,33.7,345.0,1055.0,1121.0,3960,1498.0,1022.0,1248.0,819.0,490
2021-08-06,11700,29.7,1,75.0,35.1,377.0,1092.0,1155.0,3559,1574.0,1062.0,1302.0,835.0,460
2021-08-05,13000,30.8,0,68.2,36.2,379.0,1076.0,1185.0,4027,1567.0,988.0,1332.0,813.0,436
2021-08-04,12400,29.2,0,77.6,33.6,366.0,1116.0,1189.0,3941,1450.0,961.0,1239.0,814.0,336
2021-08-03,13000,30.3,0,71.7,36.1,342.0,1122.0,1157.0,3905,1490.0,954.0,1250.0,796.0,528
2021-08-02,12000,28.7,0,78.1,33.5,341.0,1028.0,1083.0,3628,1420.0,944.0,1245.0,835.0,498
2021-08-01,12000,29.0,0,77.6,34.0,358.0,989.0,1143.0,3498,1521.0,887.0,1282.0,810.0,471
2021-07-31,11000,29.0,0,75.7,34.0,344.0,861.0,1047.0,2938,1430.0,1004.0,1252.0,816.0,464
2021-07-30,9500,28.0,1,79.7,31.4,299.0,788.0,1059.0,2753,1357.0,957.0,1184.0,806.0,456
2021-07-29,10000,27.4,0,84.4,30.6,284.0,788.0,1021.0,2709,916.0,864.0,1019.0,784.0,476
2021-07-28,11000,29.6,0,72.8,34.6,252.0,869.0,1070.0,2831,1362.0,1000.0,1273.0,794.0,489
2021-07-27,11500,30.0,0,73.2,35.6,285.0,787.0,1093.0,2883,1381.0,1025.0,1245.0,822.0,532
2021-07-26,12200,30.5,0,68.8,35.8,384.0,921.0,1235.0,3149,1494.0,1035.0,1295.0,812.0,533
2021-07-25,11500,29.6,0,74.1,34.1,393.0,971.0,1196.0,2926,1535.0,1003.0,1304.0,820.0,501
2021-07-24,12800,28.6,0,77.7,33.2,272.0,847.0,1132.0,2796,1443.0,984.0,1223.0,835.0,480
2021-07-23,12700,29.1,1,73.7,33.7,336.0,864.0,1094.0,2763,1389.0,938.0,1183.0,800.0,477
2021-07-22,11500,30.3,0,71.3,35.4,368.0,1073.0,1183.0,2909,1499.0,899.0,1320.0,802.0,294
2021-07-21,11500,29.8,0,74.3,35.5,400.0,990.0,1255.0,3010,1535.0,1026.0,1276.0,824.0,503
2021-07-20,10600,28.8,0,81.6,33.6,376.0,1020.0,1177.0,2949,1440.0,1002.0,1154.0,802.0,491
2021-07-19,13000,28.8,0,79.1,34.3,403.0,1273.0,1205.0,3368,1547.0,1009.0,1281.0,822.0,519
2021-07-18,13300,28.5,0,79.3,32.7,392.0,1308.0,1161.0,4126,1621.0,1024.0,1384.0,792.0,531
2021-07-17,13300,29.9,0,74.5,35.7,397.0,1307.0,1209.0,4313,1626.0,1022.0,1341.0,786.0,500
2021-07-16,12800,30.0,1,74.1,35.8,384.0,1255.0,1157.0,4008,1595.0,1086.0,1417.0,776.0,491
2021-07-15,13700,30.3,0,70.7,36.0,398.0,1319.0,1232.0,4465,1599.0,1042.0,1386.0,783.0,535
2021-07-14,13000,31.1,0,68.9,37.5,366.0,1307.0,1216.0,4359,1572.0,1009.0,1402.0,782.0,470
2021-07-13,13400,30.1,0,70.8,35.3,363.0,1193.0,1173.0,4298,1537.0,1032.0,1391.0,774.0,481
2021-07-12,13500,30.9,0,66.8,36.3,376.0,1212.0,1212.0,4330,1545.0,1046.0,1378.0,786.0,520
2021-07-11,13300,30.0,0,68.3,34.3,380.0,1096.0,1078.0,4477,1540.0,1065.0,1395.0,786.0,531
2021-07-10,12700,29.5,0,74.3,34.6,371.0,1261.0,1205.0,4254,1537.0,1073.0,1361.0,799.0,592
2021-07-09,11900,29.8,1,70.4,34.5,337.0,1195.0,1154.0,3737,1471.0,1041.0,1304.0,800.0,533
2021-07-08,12000,29.2,0,71.4,33.3,342.0,1196.0,1123.0,4011,1437.0,1056.0,1281.0,804.0,519
2021-07-07,12600,28.2,0,79.3,32.5,319.0,1100.0,1098.0,3934,1320.0,956.0,1235.0,804.0,443
2021-07-06,13000,29.5,0,69.0,33.3,365.0,1195.0,1189.0,4037,1572.0,1009.0,1185.0,786.0,460
2021-07-05,12500,28.8,0,79.4,32.8,342.0,1225.0,1140.0,4087,1473.0,1008.0,1317.0,784.0,486
2021-07-04,12000,28.1,0,82.3,31.9,341.0,1104.0,1068.0,3890,1389.0,1006.0,1268.0,760.0,462
2021-07-03,12400,28.2,0,76.8,31.3,322.0,1150.0,1039.0,3842,1377.0,897.0,1185.0,743.0,445
2021-07-02,11000,26.9,1,88.5,29.5,302.0,1034.0,983.0,3023,1190.0,825.0,1066.0,688.0,389
2021-07-01,11500,27.1,0,84.4,29.9,249.0,1079.0,857.0,3492,1045.0,820.0,1022.0,661.0,400
2021-06-30,12800,27.8,0,80.1,31.1,380.0,1117.0,853.0,3435,1283.0,690.0,1105.0,610.0,331
2021-06-29,13000,27.8,0,80.7,31.0,359.0,1213.0,957.0,3895,1376.0,816.0,1166.0,699.0,415
2021-06-28,13400,30.0,0,74.0,35.7,354.0,1254.0,1114.0,4411,1491.0,961.0,1235.0,638.0,423
2021-06-27,13600,30.6,0,69.8,36.2,339.0,1239.0,1174.0,4330,1475.0,999.0,1355.0,727.0,475
2021-06-26,12800,29.6,0,69.6,34.0,353.0,1330.0,1151.0,4360,1484.0,1050.0,1259.0,786.0,489
2021-06-25,11800,29.5,1,71.4,34.0,343.0,1220.0,1114.0,3866,1443.0,1001.0,1272.0,787.0,453
2021-06-24,13200,29.8,0,69.3,34.6,362.0,1165.0,1164.0,4272,1448.0,989.0,1289.0,794.0,516
2021-06-23,13000,29.3,0,69.9,33.0,353.0,1294.0,1144.0,4267,1384.0,975.0,1292.0,791.0,481
2021-06-22,12500,27.8,0,84.0,31.7,329.0,1244.0,1113.0,4084,1399.0,896.0,1308.0,788.0,462
2021-06-21,12900,28.3,0,72.8,31.5,298.0,1163.0,1053.0,4166,1353.0,983.0,1256.0,784.0,510
2021-06-20,11800,27.3,0,78.8,30.1,280.0,1203.0,1010.0,4053,1220.0,894.0,1063.0,751.0,427
2021-06-19,12700,26.8,0,85.7,29.2,295.0,1003.0,957.0,3723,1175.0,857.0,1064.0,725.0,433
2021-06-18,11000,27.4,1,85.0,30.5,292.0,1124.0,946.0,3478,1208.0,880.0,1075.0,698.0,438
2021-06-17,12000,28.2,0,76.9,32.1,293.0,1221.0,972.0,4093,1236.0,967.0,1049.0,763.0,496
2021-06-16,12800,28.1,0,78.6,31.8,310.0,1141.0,1030.0,4105,1286.0,943.0,1180.0,797.0,493
2021-06-15,13000,28.7,0,76.9,32.8,332.0,1264.0,994.0,4299,1433.0,967.0,1279.0,704.0,525
2021-06-14,13000,29.7,0,76.0,35.6,357.0,1279.0,1168.0,4358,1504.0,989.0,1266.0,787.0,483
2021-06-13,13500,29.5,0,70.1,33.5,356.0,1240.0,1193.0,4427,1540.0,896.0,1293.0,786.0,513
2021-06-12,13700,29.5,0,71.8,34.1,349.0,1239.0,1180.0,4337,1504.0,915.0,1194.0,800.0,526
2021-06-11,12000,29.1,1,76.8,33.9,341.0,1234.0,1086.0,3635,1436.0,929.0,1121.0,761.0,503
2021-06-10,13500,29.1,0,76.0,34.2,346.0,1269.0,1099.0,4400,1477.0,960.0,1128.0,702.0,441
2021-06-09,13000,29.0,0,74.1,33.4,374.0,1300.0,1207.0,4226,1560.0,971.0,1251.0,815.0,532
2021-06-08,11500,29.3,0,74.7,34.0,316.0,1248.0,1050.0,4082,1531.0,987.0,1339.0,732.0,480
2021-06-07,13200,29.4,0,72.5,33.9,204.0,1196.0,1076.0,4008,1092.0,764.0,1084.0,737.0,458
2021-06-06,13500,28.3,0,79.4,32.5,181.0,1026.0,962.0,3728,927.0,826.0,1104.0,692.0,446
2021-06-05,12800,28.1,0,77.4,31.8,336.0,1207.0,1014.0,3988,1305.0,922.0,1185.0,654.0,424
2021-06-04,12000,31.1,1,67.1,36.9,353.0,1243.0,1209.0,4025,1579.0,959.0,1164.0,769.0,396
2021-06-03,13800,30.4,0,70.2,35.8,336.0,1272.0,1175.0,4248,1592.0,1013.0,1281.0,772.0,503
2021-06-02,13000,30.5,0,68.2,35.3,381.0,1190.0,1240.0,4333,1569.0,1013.0,1342.0,789.0,523
2021-06-01,12200,28.3,0,80.9,32.7,300.0,1106.0,921.0,3896,1254.0,984.0,1306.0,812.0,447
2021-05-31,13200,27.8,0,76.5,30.7,338.0,1268.0,1035.0,4079,1415.0,915.0,1169.0,713.0,416
2021-05-30,13700,30.7,0,71.4,36.6,412.0,1342.0,1263.0,4121,1564.0,1005.0,1251.0,809.0,552
2021-05-29,13000,31.3,0,66.1,36.9,402.0,1331.0,1244.0,4453,1586.0,974.0,1224.0,808.0,578
2021-05-28,11500,30.1,1,71.8,35.7,344.0,1304.0,1197.0,3748,1512.0,919.0,1015.0,645.0,514
2021-05-27,12500,29.0,0,73.5,33.5,350.0,1249.0,1155.0,4013,1520.0,866.0,1075.0,566.0,550
2021-05-26,11500,27.8,0,77.9,31.0,267.0,1199.0,1042.0,3827,1294.0,957.0,1131.0,783.0,508
2021-05-25,11800,29.7,0,76.5,35.6,202.0,1305.0,1161.0,4275,1407.0,595.0,1116.0,805.0,446
2021-05-24,14500,32.5,0,65.2,39.5,404.0,949.0,964.0,4695,1530.0,1047.0,1152.0,679.0,310
2021-05-23,14500,33.0,0,60.2,39.3,397.0,1111.0,1262.0,4570,1689.0,936.0,1403.0,746.0,565
2021-05-22,13000,32.5,0,60.1,37.9,427.0,1308.0,1325.0,4259,1656.0,1046.0,1346.0,777.0,566
2021-05-21,12300,31.6,1,63.4,37.2,408.0,1323.0,1297.0,3778,1605.0,1026.0,1226.0,794.0,497
2021-05-20,13200,31.8,0,65.0,38.1,400.0,1307.0,1299.0,3820,1626.0,773.0,1146.0,701.0,362
2021-05-19,12500,31.5,0,66.0,37.4,392.0,1310.0,1273.0,3819,1593.0,979.0,1369.0,821.0,503
2021-05-18,13000,30.3,0,72.5,36.1,371.0,1313.0,1217.0,3073,1198.0,892.0,1286.0,787.0,398
2021-05-17,11600,30.7,0,66.3,35.6,401.0,1256.0,1279.0,3310,1398.0,753.0,1145.0,752.0,427
2021-05-16,11200,29.7,0,69.8,33.4,361.0,1169.0,1178.0,3050,1404.0,913.0,1092.0,749.0,390
2021-05-15,11000,30.5,0,64.7,34.3,344.0,894.0,781.0,2402,1215.0,762.0,959.0,652.0,366
2021-05-14,10500,29.3,1,65.7,31.6,303.0,799.0,1240.0,2625,1376.0,915.0,1066.0,649.0,395
2021-05-13,10700,29.1,0,68.6,32.3,325.0,914.0,1075.0,2526,1322.0,673.0,937.0,536.0,351
2021-05-12,11000,28.9,0,64.7,31.1,341.0,1221.0,1105.0,3002,1354.0,936.0,725.0,545.0,472
2021-05-11,11000,26.9,0,79.4,29.0,233.0,1309.0,976.0,2908,960.0,758.0,875.0,617.0,489
2021-05-10,11800,30.2,0,62.4,33.2,337.0,1219.0,1165.0,3576,1480.0,499.0,1147.0,546.0,357
2021-05-09,13000,30.4,0,60.8,33.6,273.0,1227.0,1034.0,3817,1270.0,792.0,1115.0,619.0,441
2021-05-08,12000,30.2,0,62.2,33.3,355.0,1353.0,1244.0,4349,1594.0,979.0,1164.0,620.0,486
2021-05-07,11800,29.9,1,67.0,33.7,342.0,1307.0,1140.0,4020,1489.0,475.0,1016.0,455.0,508
2021-05-06,12200,28.6,0,70.8,31.3,368.0,1316.0,1172.0,4209,1478.0,1034.0,1291.0,701.0,498
2021-05-05,13000,29.5,0,67.9,32.8,367.0,1312.0,1174.0,4161,1112.0,958.0,904.0,647.0,486
2021-05-04,13000,29.2,0,68.4,32.3,347.0,1185.0,1004.0,3967,1289.0,914.0,1208.0,626.0,377
2021-05-03,13200,29.0,0,65.8,31.7,401.0,1319.0,1232.0,4312,1630.0,1063.0,1205.0,763.0,480
2021-05-02,13700,30.7,0,62.9,34.7,423.0,1343.0,1276.0,4370,1474.0,900.0,1272.0,773.0,406
2021-05-01,11800,30.5,0,63.9,34.3,409.0,1144.0,1023.0,3746,1595.0,958.0,1287.0,624.0,441
2021-04-30,13300,32.1,1,55.3,35.5,404.0,1337.0,1299.0,4154,1622.0,1073.0,1373.0,789.0,504
2021-04-29,13500,31.0,0,62.4,34.7,422.0,1370.0,1324.0,4605,1620.0,1072.0,1224.0,772.0,558
2021-04-28,14100,32.6,0,56.0,37.0,395.0,1382.0,1272.0,4566,1689.0,1012.0,1229.0,689.1428571428571,522
2021-04-27,13950,33.4,0,53.6,37.9,392.0,1348.0,1288.0,4543,1653.0,1133.0,1447.0,845.0,545
2021-04-26,13700,31.7,0,56.0,35.1,406.0,1380.0,1318.0,4451,1621.0,1103.0,1453.0,798.0,535
2021-04-25,13400,31.8,0,56.8,35.6,376.0,1349.0,1290.0,4299,1586.0,1073.0,1461.0,765.0,535
2021-04-24,13300,30.7,0,59.1,33.6,377.0,1284.0,1197.0,4142,1606.0,1117.0,1388.0,790.0,509
2021-04-23,12900,30.3,1,62.4,33.7,356.0,1289.0,1174.0,3584,1466.0,1018.0,1215.0,755.0,469
2021-04-22,13000,30.3,0,67.0,34.5,358.0,1297.0,1194.0,4049,1539.0,994.0,1162.0,685.0,512
2021-04-21,13500,30.4,0,65.1,34.4,356.0,1280.0,1176.0,4343,1553.0,1049.0,851.0,815.0,515
2021-04-20,13300,31.4,0,61.7,35.8,378.0,1308.0,1283.0,4292,1608.0,1101.0,1488.0,726.0,501
2021-04-19,12900,30.6,0,64.3,34.8,356.0,1304.0,1254.0,4291,1606.0,1072.0,1439.0,751.0,451
2021-04-18,12000,30.7,0,60.3,34.0,339.0,1278.0,1246.0,4043,1580.0,1078.0,1413.0,697.0,446
2021-04-17,13000,29.5,0,62.7,31.5,335.0,1309.0,1127.0,3844,1514.0,959.0,1375.0,574.0,418
2021-04-16,12200,30.5,1,64.1,34.6,383.0,1290.0,1263.0,3979,1569.0,1111.0,1413.0,798.0,484
2021-04-15,13200,31.1,0,62.7,35.6,381.0,1371.0,1289.0,4189,1617.0,1100.0,1485.0,793.0,513
2021-04-14,13200,32.1,1,59.6,36.7,380.0,1313.0,1290.0,4013,1591.0,1099.0,1461.0,796.0,517
2021-04-13,13300,31.7,0,57.6,35.3,383.0,1338.0,1301.0,4246,1639.0,1056.0,1428.0,833.0,493
2021-04-12,13100,31.3,0,59.4,34.9,373.0,1406.0,1294.0,4398,1624.0,1040.0,1365.0,763.0,466
2021-04-11,13100,30.4,0,63.6,34.2,373.0,1296.0,1278.0,4366,1571.0,965.0,1075.0,803.0,474
2021-04-10,12800,30.3,0,65.6,34.5,355.0,1319.0,1247.0,4337,1609.0,978.0,1389.0,764.0,498
2021-04-09,12200,29.8,1,67.2,33.1,347.0,1148.0,1205.0,3717,1505.0,878.0,1087.0,716.0,445
2021-04-08,12900,30.0,0,59.7,32.6,347.0,1148.0,1205.0,3717,1505.0,878.0,1087.0,716.0,445
2021-04-07,12700,30.1,0,55.0,31.6,333.0,1173.0,1171.0,4193,1517.0,997.0,1357.0,763.0,469
2021-04-06,12000,29.3,0,52.5,30.0,314.0,1154.0,1050.0,3967,1438.0,978.0,1289.0,775.0,433
2021-04-05,12800,28.8,0,58.0,29.5,285.0,1211.0,1049.0,3765,1327.0,870.0,1199.0,743.0,404
2021-04-04,13200,28.8,0,65.7,30.6,258.0,1145.0,913.0,4055,725.0,854.4285714285714,1135.857142857143,532.0,308
2021-04-03,12800,30.8,0,60.3,34.3,328.0,1233.0,1189.0,4377,1552.0,1024.0,1361.0,754.0,445
2021-04-02,12500,30.9,1,58.0,33.8,309.0,1152.0,1154.0,3792,1476.0,1008.0,1274.0,705.0,373
2021-04-01,13000,30.7,0,62.1,34.2,340.0,1271.0,1192.0,4555,1518.0,1015.0,1305.0,655.0,377
2021-03-31,12900,29.5,0,71.3,34.1,335.0,1306.0,1115.0,4450,1523.0,903.0,1277.0,680.0,288
2021-03-30,11500,29.5,0,69.0,33.3,297.0,1157.0,1117.0,3873,1504.0,697.0,1253.0,651.0,337
2021-03-29,12800,30.1,0,61.6,33.3,321.0,1129.0,1122.0,4054,1452.0,993.0,1258.0,767.0,466
2021-03-28,13000,30.3,0,52.5,31.6,294.0,1181.0,1104.0,4327,1443.0,1039.0,1327.0,779.0,433
2021-03-27,12400,30.1,0,53.4,31.2,316.0,1323.0,991.0,4299,1412.0,1018.0,1292.0,780.0,428
2021-03-26,12200,30.4,1,56.3,32.3,277.0,916.0,1085.0,3606,1339.0,970.0,1188.0,681.0,407
2021-03-25,12800,31.0,0,56.9,33.8,333.0,1247.0,1190.0,4324,1483.0,1016.0,1319.0,744.0,469
2021-03-24,12800,30.4,0,57.6,32.7,333.0,1247.0,1190.0,4324,1483.0,1016.0,1319.0,744.0,469
2021-03-23,12800,29.8,0,56.7,31.1,305.0,1310.0,1116.0,4331,1450.0,992.0,1324.0,778.0,470
2021-03-22,12800,29.8,0,56.5,31.4,323.0,1263.0,1113.0,4250,1438.0,989.0,1260.0,778.0,455
2021-03-21,12500,29.2,0,60.6,30.9,314.0,1252.0,1144.0,4375,1393.0,957.0,1284.0,735.0,456
2021-03-20,11300,29.1,0,59.3,30.8,302.0,1242.0,1094.0,4167,1408.0,973.0,1233.0,717.0,438
2021-03-19,11000,28.7,1,60.0,30.2,277.0,1119.0,1022.0,3458,1293.0,925.0,1164.0,706.0,396
2021-03-18,11800,28.7,0,57.0,29.5,277.0,1172.0,1072.0,3995,1372.0,922.0,1183.0,738.0,422
2021-03-17,11200,27.5,0,58.7,28.1,273.0,1068.0,1032.0,3650,1310.0,978.0,1171.0,734.0,420
2021-03-16,11600,28.0,0,62.0,29.4,280.0,1227.0,999.0,4012,1345.0,957.0,1130.0,721.0,418
2021-03-15,11400,27.8,0,56.0,28.1,262.0,1133.0,1012.0,3931,1335.0,929.0,1150.0,713.0,406
2021-03-14,11800,26.8,0,62.9,27.1,276.0,1221.0,959.0,3808,1241.0,843.0,1065.0,693.0,353
2021-03-13,11800,28.0,0,69.1,29.9,270.0,1148.0,792.0,3205,1112.0,645.0,884.0,544.0,285
2021-03-12,10900,29.0,1,65.9,31.5,292.0,1111.0,1040.0,3552,1309.0,922.0,1103.0,649.0,387
2021-03-11,11200,27.7,0,68.4,29.4,290.0,1202.0,1003.0,4074,1388.0,917.0,1107.0,657.0,391
2021-03-10,11400,27.5,0,66.7,28.8,282.0,1135.0,991.0,4036,1345.0,878.0,1155.0,700.0,393
2021-03-09,11200,27.7,0,64.7,28.9,282.0,1125.0,1050.0,4092,1311.0,898.0,1119.0,686.0,378
2021-03-08,11400,27.9,0,70.8,29.9,293.0,1091.0,1013.0,3999,1230.0,865.0,1103.0,689.0,371
2021-03-07,11400,27.3,0,66.6,28.3,296.0,1043.0,993.0,3879,1314.0,808.0,1100.0,653.0,259
2021-03-05,9600,26.8,1,63.1,27.5,262.0,1005.0,896.0,3185,1219.0,826.0,991.0,614.0,350
2021-03-04,10800,26.2,0,60.4,26.5,278.0,1139.0,914.0,3643,1257.0,879.0,1065.0,680.0,369
2021-03-03,11000,27.5,0,58.4,28.3,294.0,1115.0,947.0,3639,1254.0,895.0,1074.0,706.0,388
2021-03-02,11200,27.1,0,62.2,27.5,290.0,1128.0,931.0,3747,1296.0,874.0,1086.0,686.0,383
2021-03-01,10800,27.6,0,66.9,28.8,295.0,1082.0,982.0,3884,1278.0,807.0,1082.0,669.0,379
2021-02-28,10800,27.5,0,64.4,28.4,279.0,901.0,951.0,3865,1303.0,881.0,1088.0,675.0,365
2021-02-27,10100,26.3,0,60.3,26.5,282.0,1017.0,938.0,3595,1205.0,869.0,1058.0,638.0,357
2021-02-26,9200,25.8,1,63.8,26.1,242.0,857.0,834.0,2980,1096.0,784.0,969.0,591.0,324
2021-02-25,9800,25.0,0,63.1,25.1,262.0,1012.0,810.0,3533,1172.0,807.0,1018.0,643.0,345
2021-02-24,10000,23.9,0,63.3,24.0,241.0,976.0,823.0,3409,1140.0,828.0,1007.0,672.0,340
2021-02-23,9700,23.0,0,61.1,23.1,241.0,978.0,793.0,3380,1137.0,801.0,1004.0,665.0,340
2021-02-22,9700,24.0,0,60.0,23.9,226.0,928.0,793.0,3280,1162.0,829.0,983.0,659.0,351
2021-02-21,8700,24.5,0,63.5,24.4,229.0,730.0,758.0,2560,1064.0,779.0,978.0,616.0,332
2021-02-20,9100,23.7,0,67.6,23.7,241.0,981.0,760.0,3027,1076.0,787.0,984.0,685.0,346
2021-02-19,9000,24.1,1,65.2,24.3,239.0,855.0,766.0,2704,1005.0,764.0,901.0,593.0,318
2021-02-18,9700,22.7,0,69.2,22.7,229.0,925.0,784.0,3292,1139.0,817.0,962.0,664.0,354
2021-02-17,9700,22.9,0,66.5,22.9,235.0,863.0,770.0,3343,1114.0,813.0,939.0,656.0,341
2021-02-16,9600,23.0,0,71.8,23.1,227.0,922.0,774.0,3260,1144.0,774.0,996.0,670.0,346
2021-02-15,9500,23.1,0,69.0,23.2,242.0,899.0,784.0,3215,1106.0,821.0,948.0,654.0,340
2021-02-14,9600,21.8,0,64.0,21.7,242.0,951.0,724.0,3189,1129.0,787.0,959.0,648.0,344
2021-02-13,9300,22.3,0,67.8,22.4,241.0,937.0,757.0,2942,1129.0,835.0,974.0,647.0,342
2021-02-12,9000,22.6,1,68.1,22.6,228.0,797.0,727.0,2490,999.0,761.0,878.0,604.0,316
2021-02-11,9600,22.8,0,66.1,22.8,239.0,979.0,757.0,3135,1117.0,824.0,956.0,658.0,332
2021-02-08,9300,20.7,0,65.1,20.7,235.0,949.0,748.0,3076,1126.0,824.0,1000.0,681.0,335
2021-02-07,9300,21.3,0,67.4,21.3,240.0,847.0,740.0,3007,1095.0,820.0,974.0,675.0,320
2021-02-06,9300,22.4,0,66.5,22.5,242.0,938.0,766.0,3050,1110.0,820.0,970.0,654.0,335
2021-02-05,8200,22.8,1,67.3,22.9,233.0,787.0,718.0,2454,1023.0,788.0,898.0,635.0,300
2021-02-04,9300,20.9,0,66.0,20.9,237.0,910.0,780.0,3036,1115.0,805.0,971.0,611.0,328
2021-02-03,9300,19.7,0,64.4,19.7,248.0,882.0,752.0,3063,1103.0,797.0,973.0,699.0,335
2021-02-02,9300,18.6,0,73.9,18.6,239.0,888.0,754.0,2981,1108.0,799.0,963.0,688.0,330
2021-02-01,9200,20.03,0,78.3,17.0,247.0,844.0,740.0,3025,1100.0,805.0,969.0,679.0,337
2021-01-31,9300,19.7,0,67.5,19.7,247.0,899.0,730.0,2964,1113.0,793.0,989.0,722.0,333
2021-01-30,9300,20.8,0,68.2,20.8,238.0,887.0,754.0,2895,1090.0,752.0,952.0,673.0,355
2021-01-29,8400,19.3,1,78.5,19.3,224.0,854.0,719.0,2448,1033.0,753.0,916.0,677.0,315
2021-01-28,9400,19.1,0,78.1,19.1,236.0,938.0,753.0,2987,1098.0,819.0,972.0,705.0,336
2021-01-27,9400,19.0,0,75.6,19.0,236.0,848.0,760.0,3025,1100.0,785.0,987.0,710.0,330
2021-01-26,9500,20.2,0,74.0,20.2,229.0,950.0,769.0,2995,1100.0,803.0,986.0,706.0,334
2021-01-25,9300,20.0,0,76.4,20.0,238.0,907.0,753.0,3017,1100.0,780.0,982.0,702.0,336
2021-01-24,9700,18.9,0,85.1,18.9,237.0,925.0,744.0,3048,1098.0,794.0,962.0,675.0,339
2021-01-23,9500,18.9,0,84.0,18.9,245.0,894.0,750.0,2986,1111.0,829.0,973.0,695.0,327
2021-01-22,8000,19.4,1,80.8,19.4,230.0,828.0,716.0,2451,1016.0,747.0,874.0,631.0,313
2021-01-21,9500,19.8,0,80.7,19.8,239.0,927.0,756.0,3062,1091.0,800.0,950.0,680.0,339
2021-01-20,9500,20.5,0,82.9,20.5,235.0,976.0,740.0,3045,1082.0,763.0,979.0,666.0,311
2021-01-19,9400,19.4,0,84.2,19.4,233.0,1032.0,746.0,3078,1102.0,810.0,960.0,664.0,329
2021-01-18,9500,18.7,0,82.1,18.7,242.0,984.0,748.0,3087,1092.0,806.0,966.0,671.0,331
2021-01-17,9500,19.0,0,78.8,19.0,237.0,1002.0,751.0,3102,986.0,780.0,968.0,657.0,334
2021-01-16,9200,19.5,0,70.8,19.5,245.0,1007.0,766.0,2990,1095.0,779.0,929.0,634.0,326
2021-01-15,8600,19.6,1,65.4,19.6,233.0,892.0,715.0,2422,1028.0,746.0,889.0,583.0,311
2021-01-14,9300,19.7,0,65.6,19.7,233.0,1025.0,737.0,3031,1093.0,792.0,926.0,635.0,319
2021-01-13,9500,20.4,0,66.8,20.4,239.0,1003.0,733.0,3039,1095.0,773.0,941.0,639.0,326
2021-01-12,9500,22.0,0,72.1,22.0,232.0,997.0,763.0,3125,1099.0,765.0,939.0,604.0,335
2021-01-11,9500,23.1,0,74.9,23.2,242.0,1050.0,749.0,3226,1092.0,770.0,890.0,576.0,323
2021-01-10,9500,22.2,0,71.0,22.3,240.0,945.0,759.0,3127,1096.0,754.0,912.0,589.0,328
2021-01-09,9100,22.3,0,73.2,22.3,243.0,1053.0,733.0,3069,1087.0,761.0,913.0,579.0,329
2021-01-08,8400,23.4,1,66.2,23.5,231.0,929.0,709.0,2560,1006.0,714.0,826.0,557.0,314
