Date,Barisal_Demand,Barisal_LoadShed,Chittagong_Demand,Chittagong_LoadShed,Comilla_Demand,Comilla_LoadShed,Dhaka_Demand,Dhaka_LoadShed,Khulna_Demand,Khulna_LoadShed,Mymensingh_Demand,Mymensingh_LoadShed,Rajshahi_Demand,Rajshahi_LoadShed,Rangpur_Demand,Rangpur_LoadShed,Sylhet_Demand,Sylhet_LoadShed
2024-06-22,485,0,1436,0,1351,0,3939,0,1714,0,1126,0,1457,0,914,0,574,0
2024-06-23,484,0,1357,0,1349,0,4581,0,1772,0,1168,60,1558,0,1003,47,610,0
2024-06-24,502,60,1404,120,1385,180,4968,180,1869,290,1219,160,1580,180,958,105,595,90
2024-06-25,478,70,1387,110,1443,215,5257,255,1977,332,1205,210,1524,230,1061,215,583,90
2024-06-26,474,70,1338,120,1359,160,5247,350,1928,280,1150,90,1583,150,1000,117,627,120
2024-06-27,428,0,1337,0,1335,120,5063,130,1762,4,1138,125,1591,125,1007,55,569,0
2024-06-28,446,18,1337,0,1215,0,4951,18,1758,0,1143,130,1466,0,1000,48,569,0
2024-06-29,446,18,1337,0,1215,0,4951,18,1758,0,1143,130,1466,0,1000,48,569,0
2024-06-30,427,0,1244,0,1102,0,4858,0,1472,0,1003,0,1306,0,907,0,436,0
2024-07-01,433,0,1326,0,1351,0,4908,0,1739,0,1077,63,1304,0,833,0,526,0
2024-07-02,434,0,1234,0,1302,0,4780,0,1614,0,1135,68,1308,0,874,0,556,0
2024-07-03,434,0,1265,0,1315,0,5023,48,1649,0,1129,160,1345,0,965,0,552,0
2024-07-04,426,0,1325,0,1323,0,4887,10,1657,0,1184,111,1386,0,923,0,556,0
2024-07-05,381,0,1263,0,1262,0,4355,0,1682,0,1133,0,1257,0,847,0,550,0
2024-07-06,470,0,1335,0,1374,15,5083,70,1731,0,1134,10,1422,0,871,0,620,0
2024-07-07,495,0,1357,0,1461,10,5189,100,1810,0,1219,170,1547,0,999,41,631,0
2024-07-08,495,0,1404,54,1420,115,5252,110,1835,159,1190,115,1567,0,1018,25,634,0
2024-07-09,500,0,1471,0,1383,18,5193,190,1861,0,1185,115,1564,62,1005,0,606,0
2024-07-10,494,0,1419,0,1373,250,5306,561,1686,0,1231,200,1572,110,1055,120,588,100
2024-07-11,487,0,1414,0,1426,90,5173,200,1765,0,1066,110,1136,0,732,0,602,19
2024-07-12,436,0,1251,0,1296,0,4379,0,1649,0,1131,0,1425,0,884,0,572,0
2024-07-13,490,0,1362,0,1473,30,5127,138,1897,0,1239,190,1585,0,883,50,611,0
2024-07-14,567,69,1430,0,1432,0,5323,185,1921,0,1225,180,1463,0,1061,70,617,0
2024-07-15,440,0,1441,0,1482,95,5406,259,1875,0,1249,160,1616,0,1063,95,491,0
2024-07-16,477,0,1419,15,1455,165,5472,350,1896,4,1219,180,1631,0,1026,70,640,100
2024-07-17,502,0,1403,0,1460,130,5300,260,1888,10,1180,125,1657,0,1032,20,593,80
2024-07-23,440,0,1004,0,1212,43,4007,0,1734,0,1207,0,1518,0,997,0,572,0
2024-07-24,473,0,1183,0,1313,55,4995,8,1691,0,1223,107,1472,0,962,0,618,20
2024-07-25,478,0,1240,0,1409,35,5153,133,1875,5,1219,120,1592,0,1068,25,607,15
2024-07-26,463,0,1325,0,1430,60,4648,0,1821,6,1236,190,1596,0,1060,136,610,20
2024-07-27,474,0,1392,0,1472,25,5132,90,1892,0,1238,175,1656,0,1060,70,619,10
2024-07-28,486,0,1459,0,1419,35,5304,140,1868,10,1293,290,1725,0,1080,111,671,108
2024-07-29,481,0,1343,0,1411,100,5217,200,1833,10,1294,270,1698,0,1079,121,657,30
2024-07-30,484,0,1372,0,1427,55,5190,132,1870,50,1300,220,1717,0,1077,95,649,15
2024-07-31,482,0,1290,0,1403,60,5157,160,1771,0,1245,175,1650,0,1091,170,617,25
2024-08-01,259,0,1234,0,983,0,4659,0,11426,0,839,0,1254,0,782,0,591,0
2024-08-02,423,0,1170,0,1061,0,3973,0,1360,0,1012,0,1146,0,695,0,517,0
2024-08-03,401,0,1366,0,1196,0,4682,0,1581,0,1056,0,1221,0,797,0,547,0
2024-08-04,392,0,1207,0,1272,27,4157,80,1617,0,1131,0,1349,0,949,28,569,0
2024-08-05,392,0,1207,0,1272,27,4157,80,1617,0,1131,0,1349,0,949,28,569,0
2024-08-06,431,0,1205,0,1311,0,4002,0,1628,0,1117,0,1418,0,926,0,587,0
2024-08-07,429,0,1281,0,1314,0,4418,48,1649,0,1209,0,1420,0,901,0,606,0
2024-08-08,402,0,1224,0,1302,27,4660,130,1664,0,1151,0,1431,0,942,0,566,0
2024-08-09,386,0,1272,0,1242,15,4253,30,1631,0,1148,40,1367,0,938,38,568,0
2024-08-10,439,0,1185,0,1242,0,4924,71,1725,0,1193,80,1430,0,917,0,598,0
2024-08-11,452,0,1317,0,1228,0,4950,118,1704,0,1224,200,1466,0,931,0,594,0
2024-08-12,454,0,1277,0,1356,20,4944,40,1775,0,1231,205,1416,0,969,51,563,0
2024-08-13,449,0,1405,0,1332,165,5276,320,1797,0,1197,187,1409,105,967,105,590,90
2024-08-14,479,0,1369,0,1425,180,5212,130,1803,160,1263,180,1563,163,1019,120,585,80
2024-08-15,466,0,1343,0,1395,137,5252,380,1853,180,1290,224,1549,134,1012,112,641,105
2024-08-16,360,0,1196,0,1239,0,4442,20,1697,0,1171,108,1493,0,969,20,570,0
2024-08-17,413,0,1223,0,1159,0,4809,95,1727,0,1219,221,1497,0,936,90,582,0
2024-08-18,432,0,1196,0,1271,0,4889,111,1645,0,1197,125,1452,0,1014,95,598,0
2024-08-19,404,0,1197,0,967,0,4664,0,1625,0,1065,35,1470,0,987,87,435,0
2024-08-20,436,0,1173,0,1241,0,4966,45,1730,0,952,0,1459,0,810,0,540,0
2024-08-21,401,0,1223,0,826,0,4902,60,1725,0,1079,15,1449,0,918,0,482,0
2024-08-22,383,0,1147,0,855,0,4733,30,1656,0,1006,0,1331,0,909,0,495,0
2024-08-23,392,0,1048,0,1014,5,4144,0,1600,0,1098,27,1285,0,944,0,540,0
2024-08-24,410,0,1066,0,1147,30,4969,100,1658,0,1188,125,1449,0,1020,117,605,0
2024-08-25,336,0,1066,0,819,0,4970,160,1569,0,1155,100,1385,0,983,111,586,0
2024-08-26,374,0,1144,0,1037,0,4689,60,1483,0,1166,80,1298,0,946,43,601,0
2024-08-27,421,0,1191,0,1160,12,5009,111,1599,0,1226,120,1409,0,1037,125,616,7
2024-08-28,433,0,1216,0,1164,20,4910,130,1684,0,1239,190,1562,0,1011,130,629,20
2024-08-29,461,0,1222,0,1283,20,5226,154,1772,0,1184,190,1549,0,1038,130,671,90
2024-08-30,461,0,1202,0,1321,25,4611,25,1737,0,1217,130,1545,0,1059,136,647,25
2024-08-31,454,0,1227,0,1350,10,5320,155,1815,0,1271,245,1559,0,1052,120,645,127
2024-09-01,441,0,1273,0,1342,24,5295,205,1776,0,1275,265,1529,0,968,91,611,56
2024-09-02,441,0,1202,0,1373,10,5330,201,1815,0,1249,260,1578,0,1044,160,607,57
2024-09-03,484,0,1318,0,1395,100,5081,159,1801,0,1221,200,1433,0,969,80,635,50
2024-09-04,480,0,1317,0,1441,260,5164,300,1815,77,1218,190,1518,140,1005,130,657,90
2024-09-05,448,0,1342,0,1354,140,5235,400,1847,0,1294,300,1489,212,948,130,686,130
2024-09-06,490,0,1288,0,1349,62,4642,75,1792,0,1241,157,1523,0,1028,65,661,20
2024-09-07,479,0,1242,0,1464,217,5409,225,1829,0,1282,257,1519,147,1039,125,669,105
2024-09-08,433,0,1401,0,1443,150,5437,321,1819,0,1299,260,1645,250,1075,195,676,115
2024-09-09,481,0,1361,0,1471,240,5504,520,1814,213,1313,310,1650,330,1080,240,680,120
2024-09-10,501,0,1310,0,1456,196,5466,291,1846,0,1309,215,1588,145,955,95,667,98
2024-09-11,504,0,1362,0,1431,290,5407,150,1822,0,1307,200,1660,240,1036,174,690,140
2024-09-12,421,0,1077,0,1393,60,5550,135,1775,0,1255,170,1703,35,908,53,722,0
2024-09-13,291,0,675,0,749,0,4490,0,1451,0,1205,100,1421,0,938,73,642,0
2024-09-14,64,0,1144,0,963,0,4433,0,666,0,1084,0,1110,0,945,0,631,0
2024-09-15,235,0,1248,0,1101,0,4455,0,973,0,997,0,922,0,840,0,599,0
2024-09-16,386,0,1327,0,1326,37,4613,20,1370,0,1188,66,1204,0,911,0,656,22
2024-09-17,456,0,1408,0,1326,60,5337,115,1646,0,1247,160,1441,0,1032,45,682,0
2024-09-18,488,0,1242,0,1500,10,5450,90,1767,0,1224,134,1592,5,1085,70,692,50
2024-09-19,499,0,1431,0,1466,22,5690,250,1854,0,1278,195,1645,0,1055,70,715,20
2024-09-20,487,0,1118,0,1426,50,5156,90,1833,0,1333,276,1585,0,1073,45,686,0
2024-09-21,385,0,1224,0,1237,0,4920,37,1725,0,836,0,790,0,912,0,518,0
2024-09-22,471,0,1423,0,1412,90,5540,150,1877,15,1294,190,1624,80,1083,160,668,0
2024-09-23,460,0,1250,4,1459,150,5619,180,1885,0,1279,200,1620,130,1138,160,706,50
2024-09-24,450,0,1334,0,1418,25,5371,95,1720,0,1239,134,1439,0,919,0,597,0
2024-09-25,409,0,1194,0,1226,0,4900,0,1464,0,987,0,1209,0,884,0,501,0
2024-09-26,364,0,1362,0,1189,0,4641,0,1372,0,942,0,1063,0,636,0,534,0
2024-09-27,441,0,1233,0,1275,0,4216,30,1492,0,1009,0,1082,0,598,0,579,0
2024-09-28,476,0,1417,0,1418,0,5206,79,1749,0,1149,100,1422,0,713,0,589,0
2024-09-29,496,0,1417,0,1451,35,5276,70,1811,0,1241,185,1451,0,908,0,569,0
2024-09-30,496,0,1384,0,1393,10,4527,120,1831,0,1271,210,1396,0,1002,0,646,0
2024-10-01,497,0,1330,0,1369,60,5308,60,1806,80,1197,130,1477,70,1008,65,604,34
2024-10-02,401,0,1098,0,1299,0,5043,50,1693,0,1322,200,1467,0,949,0,571,0
2024-10-03,437,0,1198,0,1252,0,4827,0,1572,0,1045,0,1260,0,794,0,531,0
2024-10-05,405,0,1308,0,1119,0,4781,0,1541,0,1021,0,1303,0,750,0,516,0
2024-10-06,435,0,1292,0,1250,0,5002,45,1625,0,1088,52,1310,0,765,0,598,0
2024-10-07,451,0,1412,0,1324,0,5164,75,1720,0,1110,90,1394,0,931,0,546,0
2024-10-08,471,0,1313,0,1313,0,4785,43,1610,0,1079,0,1296,0,874,0,520,0
2024-10-09,401,0,1479,0,1232,0,4966,0,1111,0,1084,0,1224,0,937,0,579,0
2024-10-10,428,0,1246,0,1322,0,4852,20,1603,0,1173,72,1325,0,877,0,575,0
2024-10-11,452,0,1229,0,1308,0,3885,0,1602,0,1067,0,1308,0,780,0,465,0
2024-10-12,447,0,1235,0,1371,0,4790,0,1625,0,1177,57,1362,0,868,0,554,0
2024-10-13,436,0,1234,0,1280,28,4833,0,1601,0,1166,40,1340,0,832,0,565,0
2024-10-14,462,0,1282,0,1361,15,4906,20,1645,0,1156,59,1365,0,803,0,565,0
2024-10-15,456,0,1257,0,1348,42,5050,67,1694,0,1132,61,1377,0,775,0,544,0
2024-10-16,447,0,1244,0,1384,126,5108,147,1622,6,1204,157,1366,0,813,0,567,0
2024-10-17,390,0,1402,0,1300,0,5072,78,1565,0,1027,0,1315,0,788,0,591,0
2024-10-18,405,0,1302,0,1238,0,3984,0,1353,0,873,0,1115,0,659,0,508,0
2024-10-19,382,0,1318,0,1280,0,4939,27,1495,0,1057,15,1243,0,783,0,554,0
2024-10-20,396,0,1369,0,1294,0,5016,35,1509,0,1075,38,1276,0,801,0,570,0
2024-10-21,396,0,1330,0,1272,0,5062,32,1533,0,1112,78,1296,0,808,0,570,0
2024-10-22,448,0,1283,0,1388,0,5095,34,1586,0,1167,115,1324,0,769,0,610,0
2024-10-23,404,0,1295,0,1309,0,5087,0,1448,0,1081,37,1068,0,755,0,540,0
2024-10-24,261,0,1280,0,935,0,4421,0,1208,0,816,0,1004,0,698,0,442,0
2024-10-25,374,0,1180,0,1190,0,3962,0,1205,0,943,0,893,0,533,0,536,0
2024-10-26,411,0,1369,0,1320,15,4887,39,1534,0,1103,122,1069,0,630,0,579,0
2024-10-27,439,0,1263,0,1367,0,5096,124,1580,0,1104,50,1216,0,726,0,578,0
2024-10-28,405,15,1215,0,1346,65,5111,30,1610,124,1112,165,1218,65,768,60,572,45
2024-10-29,432,42,1229,30,1279,125,5200,170,1583,120,1057,130,1242,50,775,60,574,60
2024-10-30,424,30,1273,95,1287,160,5150,85,1563,150,1070,110,1223,140,793,80,546,73
2024-10-31,443,69,1298,224,1316,154,5032,158,1572,237,1092,136,1288,164,787,81,563,78
2024-11-01,417,0,1120,0,1250,0,4284,0,1480,0,1008,0,1138,0,663,0,527,0
2024-11-02,420,0,1148,0,1302,0,4791,0,1515,0,1051,0,1194,0,678,0,524,0
2024-11-03,420,0,1240,0,1239,100,4969,0,1491,145,1054,41,1165,50,753,0,549,7
2024-11-04,420,0,1232,0,1266,0,4953,20,1482,0,1028,45,1174,0,717,37,555,0
2024-11-05,370,0,1180,0,1072,0,5005,0,1508,0,1029,67,1163,0,788,0,460,0
2024-11-06,348,0,1250,0,1120,0,4830,17,1454,0,1000,25,1199,0,774,0,477,0
2024-11-07,351,0,1141,0,1082,0,4849,0,1456,0,1011,0,1163,0,770,0,496,0
2024-11-08,331,0,1032,0,1043,0,3810,0,1342,0,968,0,1054,0,682,0,433,0
2024-11-09,354,0,1119,0,1137,0,4617,0,1333,0,942,0,1128,0,674,0,462,0
2024-11-10,353,0,1155,0,1139,0,4576,0,1339,0,908,0,1088,0,662,0,458,0
2024-11-11,371,7,1325,0,1265,37,4516,0,1337,0,902,0,1061,0,643,0,466,0
2024-11-12,358,0,1256,0,1175,0,4690,0,1308,0,915,0,1070,0,690,0,472,0
2024-11-13,329,0,1227,0,1115,0,4780,0,1330,0,964,0,1094,0,724,0,484,0
2024-11-14,337,0,1282,0,1100,0,4787,0,1283,0,866,0,1042,0,723,0,457,0
2024-11-15,443,69,1298,224,1316,154,5032,158,1572,237,1092,136,1288,164,787,81,563,78
2024-11-16,335,0,1126,0,1050,0,4270,0,1204,0,922,0,981,0,682,0,447,0
2024-11-17,304,0,1142,0,1001,0,4239,0,1176,0,871,0,947,0,714,0,424,0
2024-11-18,293,0,1097,0,955,0,4263,0,1144,0,890,0,962,0,729,0,426,0
2024-11-19,299,0,1111,0,960,0,4300,0,1191,0,867,0,957,0,736,0,423,0
2024-11-20,301,0,1123,0,981,0,4240,0,1175,0,851,0,985,0,733,0,444,0
2024-11-21,297,0,1131,0,945,0,4249,0,1187,0,850,0,973,0,707,0,419,0
2024-11-22,267,0,912,0,815,0,3234,0,1051,0,772,0,864,0,626,0,348,0
2024-11-23,301,0,1017,0,931,0,3957,0,1098,0,803,0,921,0,647,0,380,0
2024-11-24,294,0,1159,0,916,0,4017,0,1136,0,834,0,952,0,710,0,377,0
2024-11-25,287,0,1094,0,910,0,4038,0,1133,0,809,0,953,0,711,0,379,0
2024-11-26,284,0,1043,0,923,0,4103,0,1159,0,845,0,957,0,723,0,404,0
2024-11-27,291,0,990,0,910,0,4236,0,1153,0,849,0,954,0,667,0,390,0
2024-11-28,281,0,1075,0,921,0,4215,0,1171,0,840,0,945,0,682,0,394,0
2024-11-29,282,0,1048,0,827,0,3324,0,1035,0,738,0,840,0,575,0,360,0
2024-11-30,313,0,1171,0,952,0,4053,0,1146,0,859,0,953,0,740,0,415,0
2024-12-01,304,0,1182,0,898,0,4153,0,1131,0,862,0,990,0,731,0,388,0
2024-12-02,282,0,1132,0,905,0,4118,0,1120,0,850,0,975,0,702,0,399,0
2024-12-03,300,0,1146,0,923,0,4236,0,1166,0,857,0,993,0,726,0,385,0
2024-12-04,294,0,1139,0,897,0,4171,0,1162,0,802,0,956,0,728,0,371,0
2024-12-05,272,0,1113,0,873,0,4134,0,1176,0,842,0,984,0,718,0,383,0
2024-12-06,274,0,955,0,772,0,3050,0,1061,0,757,0,884,0,655,0,347,0
2024-12-07,298,0,948,0,845,0,3706,0,1183,0,855,0,966,0,696,0,374,0
2024-12-08,297,0,965,0,847,0,3886,0,1157,0,825,0,983,0,729,0,347,0
2024-12-09,299,0,1050,0,846,0,3909,0,1135,0,842,0,918,0,700,0,363,0
2024-12-10,290,0,992,0,869,0,3954,0,1172,0,878,0,968,0,731,0,372,0
2024-12-11,292,0,974,0,900,0,3903,0,1160,0,823,0,955,0,695,0,362,0
2024-12-13,263,0,874,0,759,0,3014,0,1057,0,781,0,882,0,661,0,328,0
2024-12-14,296,0,977,0,847,0,3813,0,1081,0,807,0,946,0,737,0,367,0
2024-12-15,277,0,1021,0,863,0,3808,0,1166,0,851,0,1001,0,748,0,357,0
2024-12-16,278,0,825,0,796,0,2704,0,1105,0,801,0,932,0,691,0,341,0
2024-12-17,300,0,1110,0,859,0,3648,0,1138,0,835,0,972,0,665,0,370,0
2024-12-18,290,0,1065,0,853,0,3758,0,1126,0,813,0,961,0,657,0,372,0
2024-12-19,295,0,1063,0,849,0,3930,0,1172,0,855,0,993,0,709,0,369,0
2024-12-20,277,0,960,0,799,0,3079,0,1047,0,778,0,968,0,622,0,336,0
2024-12-21,323,0,948,0,889,0,3739,0,1112,0,853,0,968,0,649,0,359,0
2024-12-22,290,0,982,0,873,0,3972,0,1188,0,841,0,978,0,730,0,358,0
2024-12-23,304,0,1014,0,855,0,4004,0,1160,0,873,0,971,0,726,0,367,0
2024-12-24,296,0,1064,0,913,0,3891,0,1184,0,869,0,965,0,717,0,364,0
2024-12-25,289,0,994,0,882,0,3886,0,1150,0,864,0,961,0,710,0,365,0
2024-12-26,297,0,1068,0,889,0,3958,0,1173,0,863,0,964,0,707,0,352,0
2024-12-27,283,0,868,0,789,0,3013,0,1074,0,750,0,880,0,627,0,336,0
2024-12-28,299,0,1014,0,891,0,3798,0,1170,0,838,0,949,0,688,0,364,0
2024-12-29,293,0,961,0,884,0,3891,0,1150,0,829,0,965,0,643,0,348,0
2024-12-30,293,0,1036,0,879,0,4031,0,1205,0,855,0,967,0,706,0,360,0
2024-12-31,291,0,1002,0,869,0,3985,0,1174,0,869,0,941,0,691,0,360,0
