PreviousReportDate,Actual_MaxDemandEvePeak_MW,Actual_EveningPeakGeneration_MW,Actual_HighestGeneration_MW,Actual_DayPeakDemand_MW,Actual_DayPeakGeneration_MW,Actual_MinimumGeneration_MW,Dhaka_Actual_Demand_MW,Dhaka_Actual_Supply_MW,Dhaka_Actual_LoadShed_MW,Chattogram_Actual_Demand_MW,Chattogram_Actual_Supply_MW,Chattogram_Actual_LoadShed_MW,Sylhet_Actual_Demand_MW,Sylhet_Actual_Supply_MW,Sylhet_Actual_LoadShed_MW,Khulna_Actual_Demand_MW,Khulna_Actual_Supply_MW,Khulna_Actual_LoadShed_MW,Barishal_Actual_Demand_MW,Barishal_Actual_Supply_MW,Barishal_Actual_LoadShed_MW,Rajshahi_Actual_Demand_MW,Rajshahi_Actual_Supply_MW,Rajshahi_Actual_LoadShed_MW,Rangpur_Actual_Demand_MW,Rangpur_Actual_Supply_MW,Rangpur_Actual_LoadShed_MW
2024-07-26,14700.0,14269.0,14626.0,,12921.0,12248.0,4648.0,4648.0,0.0,1325.0,1325.0,0.0,610.0,590.0,20.0,1821.0,1815.0,6.0,463.0,463.0,0.0,1596.0,1596.0,0.0,1060.0,924.0,136.0
2024-07-27,15500.0,15113.0,15193.0,,13395.0,12402.0,5132.0,5042.0,90.0,1392.0,1392.0,0.0,619.0,609.0,10.0,1892.0,1892.0,0.0,474.0,474.0,0.0,1656.0,1656.0,0.0,1060.0,990.0,70.0
2024-07-28,15950.0,15223.0,15223.0,,13868.0,12907.0,5304.0,5164.0,140.0,1459.0,1459.0,0.0,671.0,563.0,108.0,1868.0,1858.0,10.0,486.0,486.0,0.0,1725.0,1725.0,0.0,1080.0,969.0,111.0
2024-07-29,15750.0,14985.0,14985.0,,13617.0,12926.0,5217.0,5017.0,200.0,1343.0,1343.0,0.0,657.0,627.0,30.0,1833.0,1823.0,10.0,481.0,481.0,0.0,1698.0,1698.0,0.0,1079.0,958.0,121.0
2024-07-30,15750.0,15156.0,15156.0,,13575.0,12576.0,5190.0,5058.0,132.0,1372.0,1372.0,0.0,649.0,634.0,15.0,1870.0,1820.0,50.0,484.0,484.0,0.0,1717.0,1717.0,0.0,1077.0,982.0,95.0
2024-07-31,15300.0,14682.0,14757.0,,13359.0,12697.0,5157.0,4997.0,160.0,1290.0,1290.0,0.0,617.0,592.0,25.0,1771.0,1771.0,0.0,482.0,482.0,0.0,1650.0,1650.0,0.0,1091.0,921.0,170.0
2024-08-01,12374.0,12374.0,13500.0,,12249.0,11219.0,4659.0,4659.0,0.0,1234.0,1234.0,0.0,591.0,591.0,0.0,1426.0,1426.0,0.0,259.0,259.0,0.0,1254.0,1254.0,0.0,782.0,782.0,0.0
2024-08-02,11816.0,11816.0,12084.0,,10003.0,9462.0,3973.0,3973.0,0.0,1170.0,1170.0,0.0,517.0,517.0,0.0,1360.0,1360.0,0.0,423.0,423.0,0.0,1146.0,1146.0,0.0,695.0,695.0,0.0
2024-08-03,13370.0,13370.0,13370.0,,11437.0,9444.0,4682.0,4682.0,0.0,1366.0,1366.0,0.0,547.0,547.0,0.0,1581.0,1581.0,0.0,401.0,401.0,0.0,1221.0,1221.0,0.0,797.0,797.0,0.0
2024-08-04,13090.0,12949.0,12949.0,,12542.0,10539.0,4157.0,4077.0,80.0,1207.0,1207.0,0.0,569.0,569.0,0.0,1617.0,1617.0,0.0,392.0,392.0,0.0,1349.0,1349.0,0.0,949.0,921.0,28.0
2024-08-05,12059.0,12059.0,12393.0,,10439.0,10311.0,3630.0,3630.0,0.0,1025.0,1025.0,0.0,533.0,533.0,0.0,1503.0,1503.0,0.0,399.0,399.0,0.0,1256.0,1256.0,0.0,910.0,910.0,0.0
2024-08-06,13064.0,13064.0,13202.0,,11098.0,9991.0,4002.0,4002.0,0.0,1205.0,1205.0,0.0,587.0,587.0,0.0,1628.0,1628.0,0.0,431.0,431.0,0.0,1418.0,1418.0,0.0,926.0,926.0,0.0
2024-08-07,13790.0,13740.0,13760.0,,12249.0,11112.0,4418.0,4370.0,48.0,1281.0,1281.0,0.0,606.0,606.0,0.0,1649.0,1649.0,0.0,429.0,429.0,0.0,1420.0,1420.0,0.0,901.0,901.0,0.0
2024-08-08,13790.0,13746.0,13746.0,,12555.0,11274.0,4660.0,4530.0,130.0,1224.0,1224.0,0.0,566.0,566.0,0.0,1664.0,1664.0,0.0,402.0,402.0,0.0,1431.0,1431.0,0.0,942.0,942.0,0.0
2024-08-09,13380.0,13251.0,13251.0,,11034.0,10489.0,4253.0,4223.0,30.0,1272.0,1272.0,0.0,568.0,568.0,0.0,1631.0,1631.0,0.0,386.0,386.0,0.0,1367.0,1367.0,0.0,938.0,900.0,38.0
2024-08-10,14130.0,13972.0,13972.0,,11950.0,10927.0,4924.0,4853.0,71.0,1185.0,1185.0,0.0,598.0,598.0,0.0,1725.0,1725.0,0.0,439.0,439.0,0.0,1430.0,1430.0,0.0,917.0,917.0,0.0
2024-08-11,14500.0,14167.0,14167.0,,12782.0,11654.0,4950.0,4832.0,118.0,1317.0,1317.0,0.0,594.0,594.0,0.0,1704.0,1704.0,0.0,452.0,452.0,0.0,1466.0,1466.0,0.0,931.0,931.0,0.0
2024-08-12,14550.0,14219.0,14219.0,,12880.0,11810.0,4944.0,4904.0,40.0,1277.0,1277.0,0.0,563.0,563.0,0.0,1775.0,1775.0,0.0,454.0,454.0,0.0,1416.0,1416.0,0.0,969.0,918.0,51.0
2024-08-13,15000.0,13982.0,14012.0,,12967.0,11934.0,5276.0,4956.0,320.0,1405.0,1405.0,0.0,590.0,500.0,90.0,1797.0,1797.0,0.0,449.0,449.0,0.0,1409.0,1304.0,105.0,967.0,862.0,105.0
2024-08-14,15450.0,14389.0,14416.0,,13188.0,12343.0,5212.0,5082.0,130.0,1369.0,1369.0,0.0,585.0,505.0,80.0,1803.0,1643.0,160.0,479.0,479.0,0.0,1563.0,1400.0,163.0,1019.0,899.0,120.0
2024-08-15,15530.0,14198.0,14198.0,,13449.0,12648.0,5252.0,4872.0,380.0,1343.0,1343.0,0.0,641.0,536.0,105.0,1853.0,1673.0,180.0,466.0,466.0,0.0,1549.0,1415.0,134.0,1012.0,900.0,112.0
2024-08-16,13725.0,13570.0,13639.0,,12075.0,11409.0,4442.0,4422.0,20.0,1196.0,1196.0,0.0,570.0,570.0,0.0,1697.0,1697.0,0.0,360.0,360.0,0.0,1493.0,1493.0,0.0,969.0,949.0,20.0
2024-08-17,14060.0,13635.0,13635.0,,11882.0,11005.0,4809.0,4714.0,95.0,1223.0,1223.0,0.0,582.0,582.0,0.0,1727.0,1727.0,0.0,413.0,413.0,0.0,1497.0,1497.0,0.0,936.0,846.0,90.0
2024-08-18,14250.0,13903.0,13903.0,,12471.0,11087.0,4889.0,4778.0,111.0,1196.0,1196.0,0.0,598.0,598.0,0.0,1645.0,1645.0,0.0,432.0,432.0,0.0,1452.0,1452.0,0.0,1014.0,919.0,95.0
2024-08-19,13450.0,13322.0,13322.0,,12123.0,10938.0,4664.0,4664.0,0.0,1197.0,1197.0,0.0,435.0,435.0,0.0,1625.0,1625.0,0.0,404.0,404.0,0.0,1470.0,1470.0,0.0,987.0,900.0,87.0
2024-08-20,13890.0,13843.0,13843.0,,11860.0,10594.0,4966.0,4921.0,45.0,1173.0,1173.0,0.0,540.0,540.0,0.0,1730.0,1730.0,0.0,436.0,436.0,0.0,1459.0,1459.0,0.0,810.0,810.0,0.0
2024-08-21,13576.0,13497.0,13497.0,,11898.0,10722.0,4902.0,4842.0,60.0,1223.0,1223.0,0.0,482.0,482.0,0.0,1725.0,1725.0,0.0,401.0,401.0,0.0,1449.0,1449.0,0.0,918.0,918.0,0.0
2024-08-22,13040.0,13009.0,13009.0,,11704.0,10277.0,4733.0,4703.0,30.0,1147.0,1147.0,0.0,495.0,495.0,0.0,1656.0,1656.0,0.0,383.0,383.0,0.0,1331.0,1331.0,0.0,909.0,909.0,0.0
2024-08-23,12545.0,12512.0,12686.0,,10406.0,9678.0,4144.0,4144.0,0.0,1048.0,1048.0,0.0,540.0,540.0,0.0,1600.0,1600.0,0.0,392.0,392.0,0.0,1285.0,1285.0,0.0,944.0,944.0,0.0
2024-08-24,14100.0,13710.0,13710.0,,11729.0,10462.0,4969.0,4869.0,100.0,1066.0,1066.0,0.0,605.0,605.0,0.0,1658.0,1658.0,0.0,410.0,410.0,0.0,1449.0,1449.0,0.0,1020.0,903.0,117.0
2024-08-25,13250.0,12861.0,12861.0,,11902.0,10821.0,4970.0,4810.0,160.0,1066.0,1066.0,0.0,586.0,586.0,0.0,1569.0,1569.0,0.0,336.0,336.0,0.0,1385.0,1385.0,0.0,983.0,872.0,111.0
2024-08-26,13225.0,13033.0,13033.0,,11031.0,10029.0,4689.0,4629.0,60.0,1144.0,1144.0,0.0,601.0,601.0,0.0,1483.0,1483.0,0.0,374.0,374.0,0.0,1298.0,1298.0,0.0,946.0,903.0,43.0
2024-08-27,14220.0,13827.0,13827.0,,11888.0,10428.0,5009.0,4898.0,111.0,1191.0,1191.0,0.0,616.0,609.0,7.0,1599.0,1599.0,0.0,421.0,421.0,0.0,1409.0,1409.0,0.0,1037.0,912.0,125.0
2024-08-28,14470.0,13957.0,13957.0,,12799.0,11361.0,4910.0,4780.0,130.0,1216.0,1216.0,0.0,629.0,609.0,20.0,1684.0,1684.0,0.0,433.0,433.0,0.0,1562.0,1562.0,0.0,1011.0,881.0,130.0
2024-08-29,15000.0,14388.0,14388.0,,12673.0,11578.0,5226.0,5072.0,154.0,1222.0,1222.0,0.0,671.0,581.0,90.0,1772.0,1772.0,0.0,461.0,461.0,0.0,1549.0,1549.0,0.0,1038.0,908.0,130.0
2024-08-30,14150.0,13793.0,13869.0,,12219.0,11397.0,4611.0,4586.0,25.0,1202.0,1202.0,0.0,647.0,622.0,25.0,1737.0,1737.0,0.0,461.0,461.0,0.0,1545.0,1545.0,0.0,1059.0,923.0,136.0
2024-08-31,15300.0,14612.0,14612.0,,12809.0,11705.0,5320.0,5165.0,155.0,1227.0,1227.0,0.0,645.0,518.0,127.0,1815.0,1815.0,0.0,454.0,454.0,0.0,1559.0,1559.0,0.0,1052.0,932.0,120.0
2024-09-01,15150.0,14479.0,14479.0,,12883.0,12047.0,5295.0,5090.0,205.0,1273.0,1273.0,0.0,611.0,555.0,56.0,1776.0,1776.0,0.0,441.0,441.0,0.0,1529.0,1529.0,0.0,968.0,877.0,91.0
2024-09-02,15350.0,14630.0,14630.0,,12699.0,12138.0,5330.0,5129.0,201.0,1202.0,1202.0,0.0,607.0,550.0,57.0,1815.0,1815.0,0.0,441.0,441.0,0.0,1578.0,1578.0,0.0,1044.0,884.0,160.0
2024-09-03,14980.0,14363.0,14363.0,,12366.0,11212.0,5081.0,4922.0,159.0,1318.0,1318.0,0.0,635.0,585.0,50.0,1801.0,1801.0,0.0,484.0,484.0,0.0,1433.0,1433.0,0.0,969.0,889.0,80.0
2024-09-04,15350.0,14107.0,14107.0,,12911.0,11709.0,5164.0,4864.0,300.0,1317.0,1317.0,0.0,657.0,567.0,90.0,1815.0,1738.0,77.0,480.0,480.0,0.0,1518.0,1378.0,140.0,1005.0,875.0,130.0
2024-09-05,15350.0,13976.0,13976.0,,12252.0,11873.0,5235.0,4835.0,400.0,1342.0,1342.0,0.0,686.0,556.0,130.0,1847.0,1847.0,0.0,448.0,448.0,0.0,1489.0,1277.0,212.0,948.0,818.0,130.0
2024-09-06,14650.0,14253.0,14253.0,,11706.0,10638.0,4642.0,4567.0,75.0,1288.0,1288.0,0.0,661.0,641.0,20.0,1792.0,1792.0,0.0,490.0,490.0,0.0,1523.0,1523.0,0.0,1028.0,963.0,65.0
2024-09-07,15500.0,14373.0,14373.0,,12451.0,11542.0,5409.0,5184.0,225.0,1242.0,1242.0,0.0,669.0,564.0,105.0,1829.0,1829.0,0.0,479.0,479.0,0.0,1519.0,1372.0,147.0,1039.0,914.0,125.0
2024-09-08,0.0,14548.0,14548.0,,12897.0,12504.0,5437.0,5116.0,321.0,1401.0,1401.0,0.0,676.0,561.0,115.0,1819.0,1819.0,0.0,433.0,433.0,0.0,1645.0,1395.0,250.0,1075.0,880.0,195.0
2024-09-09,16100.0,14034.0,14034.0,,12701.0,12420.0,5504.0,4984.0,520.0,1361.0,1361.0,0.0,680.0,560.0,120.0,1814.0,1601.0,213.0,481.0,481.0,0.0,1650.0,1320.0,330.0,1080.0,840.0,240.0
2024-09-10,15900.0,14650.0,14654.0,,12869.0,12321.0,5407.0,5257.0,150.0,1362.0,1362.0,0.0,690.0,550.0,140.0,1822.0,1822.0,0.0,504.0,504.0,0.0,1660.0,1420.0,240.0,1036.0,862.0,174.0
2024-09-11,15900.0,14811.0,14811.0,,12861.0,12515.0,5466.0,5175.0,291.0,1310.0,1310.0,0.0,667.0,569.0,98.0,1846.0,1846.0,0.0,501.0,501.0,0.0,1588.0,1443.0,145.0,955.0,860.0,95.0
2024-09-12,15300.0,14826.0,14826.0,,13260.0,12649.0,5550.0,5415.0,135.0,1077.0,1077.0,0.0,722.0,722.0,0.0,1775.0,1775.0,0.0,421.0,421.0,0.0,1703.0,1668.0,35.0,908.0,855.0,53.0
2024-09-13,12380.0,12199.0,13302.0,,12454.0,11871.0,4490.0,4490.0,0.0,675.0,675.0,0.0,642.0,642.0,0.0,1451.0,1451.0,0.0,291.0,291.0,0.0,1421.0,1421.0,0.0,938.0,865.0,73.0
2024-09-14,11456.0,11456.0,11456.0,,10079.0,7847.0,4433.0,4433.0,0.0,1144.0,1144.0,0.0,631.0,631.0,0.0,666.0,666.0,0.0,64.0,64.0,0.0,1110.0,1110.0,0.0,945.0,945.0,0.0
2024-09-15,11948.0,11948.0,11948.0,,10333.0,8695.0,4455.0,4455.0,0.0,1248.0,1248.0,0.0,599.0,599.0,0.0,973.0,973.0,0.0,235.0,235.0,0.0,922.0,922.0,0.0,840.0,840.0,0.0
2024-09-16,13480.0,13328.0,13328.0,,10996.0,9207.0,4613.0,4593.0,20.0,1327.0,1327.0,0.0,656.0,634.0,22.0,1370.0,1370.0,0.0,386.0,386.0,0.0,1204.0,1204.0,0.0,911.0,911.0,0.0
2024-09-18,15150.0,14752.0,14752.0,,13091.0,10778.0,5337.0,5222.0,115.0,1408.0,1408.0,0.0,682.0,682.0,0.0,1646.0,1646.0,0.0,456.0,456.0,0.0,1441.0,1441.0,0.0,1032.0,987.0,45.0
2024-09-18,15720.0,15344.0,15344.0,,13406.0,12280.0,5450.0,5360.0,90.0,1242.0,1242.0,0.0,692.0,642.0,50.0,1767.0,1767.0,0.0,488.0,488.0,0.0,1592.0,1587.0,5.0,1085.0,1015.0,70.0
2024-09-19,16300.0,15717.0,15717.0,,13785.0,12619.0,5690.0,5440.0,250.0,1431.0,1431.0,0.0,715.0,695.0,20.0,1854.0,1854.0,0.0,499.0,499.0,0.0,1645.0,1645.0,0.0,1055.0,985.0,70.0
2024-09-20,15300.0,14817.0,14817.0,,13456.0,12419.0,5156.0,5066.0,90.0,1118.0,1118.0,0.0,686.0,686.0,0.0,1833.0,1833.0,0.0,487.0,487.0,0.0,1585.0,1585.0,0.0,1073.0,1028.0,45.0
2024-09-21,12880.0,12841.0,13417.0,,12198.0,11396.0,4920.0,4883.0,37.0,1224.0,1224.0,0.0,518.0,518.0,0.0,1725.0,1725.0,0.0,385.0,385.0,0.0,790.0,790.0,0.0,912.0,912.0,0.0
2024-09-22,16100.0,15383.0,15383.0,,13296.0,11543.0,5540.0,5390.0,150.0,1423.0,1423.0,0.0,668.0,668.0,0.0,1877.0,1862.0,15.0,471.0,471.0,0.0,1624.0,1544.0,80.0,1083.0,923.0,160.0
2024-09-23,16100.0,15185.0,15185.0,,13438.0,12955.0,5619.0,5439.0,180.0,1250.0,1246.0,4.0,706.0,656.0,50.0,1885.0,1885.0,0.0,460.0,460.0,0.0,1620.0,1490.0,130.0,1138.0,978.0,160.0
2024-09-24,15050.0,14784.0,14784.0,,13428.0,11903.0,5371.0,5276.0,95.0,1334.0,1334.0,0.0,597.0,597.0,0.0,1720.0,1720.0,0.0,450.0,450.0,0.0,1439.0,1439.0,0.0,919.0,919.0,0.0
2024-09-25,13239.0,13239.0,13462.0,,11990.0,11447.0,4900.0,4900.0,0.0,1194.0,1194.0,0.0,501.0,501.0,0.0,1464.0,1464.0,0.0,409.0,409.0,0.0,1209.0,1209.0,0.0,884.0,884.0,0.0
2024-09-26,12475.0,12475.0,12475.0,,11579.0,10371.0,4641.0,4641.0,0.0,1362.0,1362.0,0.0,534.0,534.0,0.0,1372.0,1372.0,0.0,364.0,364.0,0.0,1063.0,1063.0,0.0,636.0,636.0,0.0
2024-09-27,12372.0,12343.0,12430.0,,10955.0,9747.0,4216.0,4186.0,30.0,1233.0,1233.0,0.0,579.0,579.0,0.0,1492.0,1492.0,0.0,441.0,441.0,0.0,1082.0,1082.0,0.0,598.0,598.0,0.0
2024-09-28,14700.0,14513.0,14513.0,,12299.0,10428.0,5206.0,5127.0,79.0,1417.0,1417.0,0.0,589.0,589.0,0.0,1749.0,1749.0,0.0,476.0,476.0,0.0,1422.0,1422.0,0.0,713.0,713.0,0.0
2024-09-29,0.0,14896.0,14896.0,,12678.0,11659.0,5276.0,5206.0,70.0,1417.0,1417.0,0.0,569.0,569.0,0.0,1811.0,1811.0,0.0,496.0,496.0,0.0,1451.0,1451.0,0.0,908.0,908.0,0.0
2024-09-30,0.0,15064.0,15064.0,,13176.0,12189.0,5427.0,5307.0,120.0,1384.0,1384.0,0.0,646.0,646.0,0.0,1831.0,1831.0,0.0,496.0,496.0,0.0,1396.0,1396.0,0.0,1002.0,1002.0,0.0
2024-10-01,15200.0,14677.0,14677.0,,12738.0,11677.0,5308.0,5248.0,60.0,1330.0,1330.0,0.0,604.0,570.0,34.0,1806.0,1726.0,80.0,497.0,497.0,0.0,1477.0,1407.0,70.0,1008.0,943.0,65.0
2024-10-02,14344.0,14082.0,14082.0,,12704.0,12111.0,5043.0,4993.0,50.0,1098.0,1098.0,0.0,571.0,571.0,0.0,1693.0,1693.0,0.0,401.0,401.0,0.0,1467.0,1467.0,0.0,949.0,949.0,0.0
2024-10-03,13390.0,13390.0,13390.0,,12037.0,10963.0,4827.0,4827.0,0.0,1198.0,1198.0,0.0,531.0,531.0,0.0,1572.0,1572.0,0.0,437.0,437.0,0.0,1260.0,1260.0,0.0,794.0,794.0,0.0
2024-10-04,11528.0,11528.0,12218.0,,10526.0,9526.0,3982.0,3982.0,0.0,1175.0,1175.0,0.0,489.0,489.0,0.0,1336.0,1336.0,0.0,400.0,400.0,0.0,1162.0,1162.0,0.0,704.0,704.0,0.0
2024-10-05,13204.0,13204.0,13204.0,,10767.0,9075.0,4781.0,4781.0,0.0,1308.0,1308.0,0.0,516.0,516.0,0.0,1541.0,1541.0,0.0,405.0,405.0,0.0,1303.0,1303.0,0.0,750.0,750.0,0.0
2024-10-06,14030.0,13928.0,13928.0,,12188.0,10241.0,5002.0,4957.0,45.0,1292.0,1292.0,0.0,598.0,598.0,0.0,1625.0,1625.0,0.0,435.0,435.0,0.0,1310.0,1310.0,0.0,765.0,765.0,0.0
2024-10-07,0.0,14347.0,14347.0,,12514.0,10945.0,5164.0,5089.0,75.0,1412.0,1412.0,0.0,546.0,546.0,0.0,1720.0,1720.0,0.0,451.0,451.0,0.0,1394.0,1394.0,0.0,931.0,931.0,0.0
2024-10-08,0.0,13705.0,13705.0,,12552.0,11476.0,4785.0,4742.0,43.0,1313.0,1313.0,0.0,520.0,520.0,0.0,1610.0,1610.0,0.0,471.0,471.0,0.0,1296.0,1296.0,0.0,874.0,874.0,0.0
2024-10-09,13510.0,13510.0,13510.0,,12644.0,11003.0,4966.0,4966.0,0.0,1479.0,1479.0,0.0,579.0,579.0,0.0,1111.0,1111.0,0.0,401.0,401.0,0.0,1224.0,1224.0,0.0,937.0,937.0,0.0
2024-10-10,0.0,13804.0,13804.0,,11785.0,10335.0,4852.0,4832.0,20.0,1246.0,1246.0,0.0,575.0,575.0,0.0,1603.0,1603.0,0.0,428.0,428.0,0.0,1325.0,1325.0,0.0,877.0,877.0,0.0
2024-10-11,12635.0,12635.0,12798.0,,11253.0,10527.0,3885.0,3885.0,0.0,1229.0,1229.0,0.0,465.0,465.0,0.0,1602.0,1602.0,0.0,452.0,452.0,0.0,1308.0,1308.0,0.0,780.0,780.0,0.0
2024-10-12,0.0,13950.0,13950.0,,12025.0,10039.0,4790.0,4790.0,0.0,1235.0,1235.0,0.0,554.0,554.0,0.0,1625.0,1625.0,0.0,447.0,447.0,0.0,1362.0,1362.0,0.0,868.0,868.0,0.0
2024-10-13,13790.0,13719.0,13719.0,,11998.0,10710.0,4833.0,4833.0,0.0,1234.0,1234.0,0.0,565.0,565.0,0.0,1601.0,1601.0,0.0,436.0,436.0,0.0,1340.0,1340.0,0.0,832.0,832.0,0.0
2024-10-14,14220.0,14122.0,14122.0,,12573.0,10899.0,4906.0,4886.0,20.0,1282.0,1282.0,0.0,565.0,565.0,0.0,1645.0,1645.0,0.0,462.0,462.0,0.0,1365.0,1365.0,0.0,803.0,803.0,0.0
2024-10-15,14270.0,14092.0,14092.0,,12276.0,10950.0,5050.0,4983.0,67.0,1257.0,1257.0,0.0,544.0,544.0,0.0,1694.0,1694.0,0.0,456.0,456.0,0.0,1377.0,1377.0,0.0,775.0,775.0,0.0
2024-10-16,0.0,13863.0,13863.0,,11984.0,11109.0,5108.0,4961.0,147.0,1244.0,1244.0,0.0,567.0,567.0,0.0,1622.0,1616.0,6.0,447.0,447.0,0.0,1366.0,1366.0,0.0,813.0,813.0,0.0
2024-10-17,0.0,13818.0,13818.0,,11757.0,11344.0,5072.0,4994.0,78.0,1402.0,1402.0,0.0,591.0,591.0,0.0,1565.0,1565.0,0.0,390.0,390.0,0.0,1315.0,1315.0,0.0,788.0,788.0,0.0
2024-10-18,11814.0,11814.0,12197.0,,10995.0,10182.0,3984.0,3984.0,0.0,1302.0,1302.0,0.0,508.0,508.0,0.0,1353.0,1353.0,0.0,405.0,405.0,0.0,1115.0,1115.0,0.0,659.0,659.0,0.0
2024-10-19,13545.0,13501.0,13501.0,,11819.0,9957.0,4939.0,4912.0,27.0,1318.0,1318.0,0.0,554.0,554.0,0.0,1495.0,1495.0,0.0,382.0,382.0,0.0,1243.0,1243.0,0.0,783.0,783.0,0.0
2024-10-20,13730.0,13654.0,13654.0,,12174.0,10147.0,5016.0,4981.0,35.0,1369.0,1369.0,0.0,570.0,570.0,0.0,1509.0,1509.0,0.0,396.0,396.0,0.0,1276.0,1276.0,0.0,801.0,801.0,0.0
2024-10-21,13900.0,13785.0,13785.0,,12143.0,10246.0,5062.0,5030.0,32.0,1330.0,1330.0,0.0,570.0,570.0,0.0,1533.0,1533.0,0.0,396.0,396.0,0.0,1296.0,1296.0,0.0,808.0,808.0,0.0
2024-10-22,0.0,13994.0,13994.0,,12254.0,10536.0,5095.0,5061.0,34.0,1283.0,1283.0,0.0,610.0,610.0,0.0,1586.0,1586.0,0.0,448.0,448.0,0.0,1324.0,1324.0,0.0,769.0,769.0,0.0
2024-10-23,13125.0,13391.0,13391.0,,12328.0,11162.0,5087.0,5087.0,0.0,1295.0,1295.0,0.0,540.0,540.0,0.0,1448.0,1448.0,0.0,404.0,404.0,0.0,1068.0,1068.0,0.0,755.0,755.0,0.0
2024-10-24,11009.0,11243.0,11358.0,,10943.0,9874.0,4421.0,4421.0,0.0,1280.0,1280.0,0.0,442.0,442.0,0.0,1208.0,1208.0,0.0,261.0,261.0,0.0,1004.0,1004.0,0.0,698.0,698.0,0.0
2024-10-25,11329.0,11329.0,11329.0,,9989.0,8574.0,3962.0,3962.0,0.0,1180.0,1180.0,0.0,536.0,536.0,0.0,1205.0,1205.0,0.0,374.0,374.0,0.0,893.0,893.0,0.0,533.0,533.0,0.0
2024-10-26,0.0,13296.0,13296.0,,11199.0,9122.0,4887.0,4848.0,39.0,1369.0,1369.0,0.0,579.0,579.0,0.0,1534.0,1534.0,0.0,411.0,411.0,0.0,1069.0,1069.0,0.0,630.0,630.0,0.0
2024-10-27,13820.0,13638.0,13638.0,,11771.0,10402.0,5096.0,4972.0,124.0,1263.0,1263.0,0.0,578.0,578.0,0.0,1580.0,1580.0,0.0,439.0,439.0,0.0,1216.0,1216.0,0.0,726.0,726.0,0.0
2024-10-28,14000.0,13404.0,13404.0,,11920.0,10552.0,5111.0,5081.0,30.0,1215.0,1215.0,0.0,572.0,527.0,45.0,1610.0,1486.0,124.0,405.0,390.0,15.0,1218.0,1153.0,65.0,768.0,708.0,60.0
2024-10-29,14000.0,13176.0,13176.0,,11859.0,10626.0,5200.0,5030.0,170.0,1229.0,1199.0,30.0,574.0,514.0,60.0,1583.0,1463.0,120.0,432.0,390.0,42.0,1242.0,1192.0,50.0,775.0,715.0,60.0
2024-10-30,13900.0,12933.0,12933.0,,11700.0,10925.0,5150.0,5065.0,85.0,1273.0,1178.0,95.0,546.0,473.0,73.0,1563.0,1413.0,150.0,424.0,394.0,30.0,1223.0,1083.0,140.0,793.0,713.0,80.0
2024-10-31,14000.0,12638.0,12638.0,,11812.0,10591.0,5032.0,4874.0,158.0,1298.0,1074.0,224.0,563.0,485.0,78.0,1572.0,1335.0,237.0,443.0,374.0,69.0,1288.0,1124.0,164.0,787.0,706.0,81.0
2024-11-01,0.0,12302.0,12310.0,,11199.0,10233.0,4284.0,4284.0,0.0,1120.0,1120.0,0.0,527.0,527.0,0.0,1480.0,1480.0,0.0,417.0,417.0,0.0,1138.0,1138.0,0.0,663.0,663.0,0.0
2024-11-02,13195.0,13195.0,13195.0,,11305.0,9970.0,4791.0,4791.0,0.0,1148.0,1148.0,0.0,524.0,524.0,0.0,1515.0,1515.0,0.0,420.0,420.0,0.0,1194.0,1194.0,0.0,678.0,678.0,0.0
2024-11-03,13400.0,13041.0,13041.0,,11422.0,10205.0,4969.0,4969.0,0.0,1240.0,1240.0,0.0,549.0,542.0,7.0,1491.0,1346.0,145.0,420.0,420.0,0.0,1165.0,1115.0,50.0,753.0,753.0,0.0
2024-11-04,13360.0,13253.0,13253.0,,11947.0,9945.0,4953.0,4933.0,20.0,1232.0,1232.0,0.0,555.0,555.0,0.0,1482.0,1482.0,0.0,420.0,420.0,0.0,1174.0,1174.0,0.0,717.0,680.0,37.0
2024-11-05,12820.0,12750.0,12750.0,,11963.0,10034.0,5005.0,5005.0,0.0,1180.0,1180.0,0.0,460.0,460.0,0.0,1508.0,1508.0,0.0,370.0,370.0,0.0,1163.0,1163.0,0.0,788.0,788.0,0.0
2024-11-06,12580.0,12536.0,12536.0,,10719.0,8435.0,4830.0,4813.0,17.0,1250.0,1250.0,0.0,477.0,477.0,0.0,1454.0,1454.0,0.0,348.0,348.0,0.0,1199.0,1199.0,0.0,774.0,774.0,0.0
2024-11-07,12393.0,12630.0,12630.0,,11095.0,8983.0,4849.0,4849.0,0.0,1141.0,1141.0,0.0,496.0,496.0,0.0,1456.0,1456.0,0.0,351.0,351.0,0.0,1163.0,1163.0,0.0,770.0,770.0,0.0
2024-11-08,0.0,10899.0,10899.0,,9603.0,8669.0,3810.0,3810.0,0.0,1032.0,1032.0,0.0,433.0,433.0,0.0,1342.0,1342.0,0.0,331.0,331.0,0.0,1054.0,1054.0,0.0,682.0,682.0,0.0
2024-11-09,0.0,12270.0,12270.0,,10293.0,8390.0,4617.0,4617.0,0.0,1119.0,1119.0,0.0,462.0,462.0,0.0,1333.0,1333.0,0.0,354.0,354.0,0.0,1128.0,1128.0,0.0,674.0,674.0,0.0
2024-11-10,0.0,12195.0,12195.0,,11126.0,8759.0,4576.0,4576.0,0.0,1155.0,1155.0,0.0,458.0,458.0,0.0,1339.0,1339.0,0.0,353.0,353.0,0.0,1088.0,1088.0,0.0,662.0,662.0,0.0
